------ZERO LAYER RESULTS-------
PREDICTED: 17.111130305081325, ACTUAL: 25.0
PREDICTED: 8.154181929504086, ACTUAL: 9.0
PREDICTED: 9.420372944479174, ACTUAL: 8.0
PREDICTED: 9.967931157093076, ACTUAL: 8.0
PREDICTED: 7.599504350830761, ACTUAL: 8.0
PREDICTED: 9.694259719168098, ACTUAL: 8.0
PREDICTED: 7.669976956141925, ACTUAL: 8.0
PREDICTED: 7.535534527606061, ACTUAL: 8.0
PREDICTED: 7.628133890141369, ACTUAL: 8.0
PREDICTED: 7.911507555156466, ACTUAL: 8.0
PREDICTED: 9.074188301172875, ACTUAL: 8.0
PREDICTED: 7.180807912009847, ACTUAL: 8.0
PREDICTED: 11.068161390113985, ACTUAL: 8.0
PREDICTED: 8.041150077300113, ACTUAL: 8.0
PREDICTED: 9.518235088932181, ACTUAL: 8.0
PREDICTED: 7.384473958235592, ACTUAL: 8.0
PREDICTED: 7.463045750004094, ACTUAL: 8.0
PREDICTED: 8.978003011550776, ACTUAL: 8.0
PREDICTED: 7.905498308604509, ACTUAL: 8.0
PREDICTED: 7.794458827805856, ACTUAL: 8.0
PREDICTED: 9.485292809484802, ACTUAL: 8.0
PREDICTED: 8.019827447156148, ACTUAL: 8.0
PREDICTED: 9.109419657321883, ACTUAL: 8.0
PREDICTED: 7.7193380200953445, ACTUAL: 8.0
PREDICTED: 8.405032574952937, ACTUAL: 8.0
PREDICTED: 6.880081116955656, ACTUAL: 8.0
PREDICTED: 11.900844792454212, ACTUAL: 8.0
PREDICTED: 8.765931070724184, ACTUAL: 8.0
PREDICTED: 10.191384365226122, ACTUAL: 8.0
PREDICTED: 8.969831269966173, ACTUAL: 8.0
PREDICTED: 8.207702466952362, ACTUAL: 8.0
PREDICTED: 8.750879624101888, ACTUAL: 8.0
PREDICTED: 10.350529242176178, ACTUAL: 8.0
PREDICTED: 8.620583231545483, ACTUAL: 8.0
PREDICTED: 8.132947443587835, ACTUAL: 8.0
PREDICTED: 8.78625411391391, ACTUAL: 8.0
PREDICTED: 7.900511871449364, ACTUAL: 8.0
PREDICTED: 9.687505427801124, ACTUAL: 8.0
PREDICTED: 9.466857698383539, ACTUAL: 8.0
PREDICTED: 7.085375973982416, ACTUAL: 8.0
PREDICTED: 7.066859719709209, ACTUAL: 8.0
PREDICTED: 5.354187480318204, ACTUAL: 8.0
PREDICTED: 9.716854604708697, ACTUAL: 8.0
PREDICTED: 9.197568881014835, ACTUAL: 8.0
PREDICTED: 7.512585929194943, ACTUAL: 8.0
PREDICTED: 10.211450651293184, ACTUAL: 8.0
PREDICTED: 10.36104478298324, ACTUAL: 8.0
PREDICTED: 8.783659299713788, ACTUAL: 8.0
PREDICTED: 8.531590945483702, ACTUAL: 8.0
PREDICTED: 7.336311238267657, ACTUAL: 8.0
PREDICTED: 5.871591497723914, ACTUAL: 8.0
PREDICTED: 6.329180099757114, ACTUAL: 8.0
PREDICTED: 9.300000294982114, ACTUAL: 8.0
PREDICTED: 8.52957556150406, ACTUAL: 8.0
PREDICTED: 9.91467026710552, ACTUAL: 8.0
PREDICTED: 10.163824170429246, ACTUAL: 8.0
PREDICTED: 9.845862045788909, ACTUAL: 8.0
PREDICTED: 7.210438934781557, ACTUAL: 8.0
PREDICTED: 8.033753717916442, ACTUAL: 8.0
PREDICTED: 9.937719231679228, ACTUAL: 8.0
PREDICTED: 8.812252278030881, ACTUAL: 8.0
PREDICTED: 8.492705298941313, ACTUAL: 8.0
PREDICTED: 7.294288579385715, ACTUAL: 8.0
PREDICTED: 9.425005674495475, ACTUAL: 8.0
PREDICTED: 6.815249458563177, ACTUAL: 8.0
PREDICTED: 10.953018984366842, ACTUAL: 8.0
PREDICTED: 10.963190066117214, ACTUAL: 8.0
PREDICTED: 8.322396976628045, ACTUAL: 8.0
PREDICTED: 8.828194865500995, ACTUAL: 8.0
PREDICTED: 8.33974717199577, ACTUAL: 8.0
PREDICTED: 8.150214389692005, ACTUAL: 8.0
PREDICTED: 6.663591657440196, ACTUAL: 8.0
PREDICTED: 11.853494121478565, ACTUAL: 8.0
PREDICTED: 9.977215822831361, ACTUAL: 8.0
PREDICTED: 8.111183440331414, ACTUAL: 8.0
PREDICTED: 7.682987780010658, ACTUAL: 8.0
PREDICTED: 10.289206903753943, ACTUAL: 8.0
PREDICTED: 7.277251898405937, ACTUAL: 8.0
PREDICTED: 7.760656550459642, ACTUAL: 8.0
PREDICTED: 8.354402028662491, ACTUAL: 8.0
PREDICTED: 8.148076519903796, ACTUAL: 8.0
PREDICTED: 6.888309335140701, ACTUAL: 8.0
PREDICTED: 8.966766003696138, ACTUAL: 8.0
PREDICTED: 8.593714574061414, ACTUAL: 8.0
PREDICTED: 9.251900411993793, ACTUAL: 8.0
PREDICTED: 9.377431732424691, ACTUAL: 8.0
PREDICTED: 8.279054926009684, ACTUAL: 8.0
PREDICTED: 7.133675313145457, ACTUAL: 8.0
PREDICTED: 10.879812406975404, ACTUAL: 8.0
PREDICTED: 9.279309635265093, ACTUAL: 8.0
PREDICTED: 10.772681420701229, ACTUAL: 8.0
PREDICTED: 9.894592447691158, ACTUAL: 8.0
PREDICTED: 7.429770696161281, ACTUAL: 8.0
PREDICTED: 7.899709580789856, ACTUAL: 8.0
PREDICTED: 10.654991033385933, ACTUAL: 8.0
PREDICTED: 7.444021208103667, ACTUAL: 8.0
PREDICTED: 8.176639724925812, ACTUAL: 8.0
PREDICTED: 9.1965609272017, ACTUAL: 8.0
PREDICTED: 9.91863487333404, ACTUAL: 8.0
PREDICTED: 8.87060399518502, ACTUAL: 8.0
PREDICTED: 6.440170853258598, ACTUAL: 8.0
PREDICTED: 6.490767680993803, ACTUAL: 8.0
PREDICTED: 9.429905550748462, ACTUAL: 8.0
PREDICTED: 9.129257535720086, ACTUAL: 8.0
PREDICTED: 6.8736501490056305, ACTUAL: 7.0
PREDICTED: 8.327532898645018, ACTUAL: 7.0
PREDICTED: 9.07879974052412, ACTUAL: 7.0
PREDICTED: 7.003868886465105, ACTUAL: 7.0
PREDICTED: 9.699663714763787, ACTUAL: 7.0
PREDICTED: 9.533741757818266, ACTUAL: 7.0
PREDICTED: 9.451337398665125, ACTUAL: 7.0
PREDICTED: 9.349054157154626, ACTUAL: 7.0
PREDICTED: 8.518045927968421, ACTUAL: 7.0
PREDICTED: 6.592628322137669, ACTUAL: 7.0
PREDICTED: 8.652119639707688, ACTUAL: 7.0
PREDICTED: 8.995675425127192, ACTUAL: 7.0
PREDICTED: 8.633576797532696, ACTUAL: 7.0
PREDICTED: 7.342395609683197, ACTUAL: 7.0
PREDICTED: 9.455427257231339, ACTUAL: 7.0
PREDICTED: 7.416040616229766, ACTUAL: 7.0
PREDICTED: 8.410999853357776, ACTUAL: 7.0
PREDICTED: 11.655451987920616, ACTUAL: 7.0
PREDICTED: 8.59082271715337, ACTUAL: 7.0
PREDICTED: 6.941165288076067, ACTUAL: 7.0
PREDICTED: 7.600453142571564, ACTUAL: 7.0
PREDICTED: 6.645903366370785, ACTUAL: 7.0
PREDICTED: 8.080608344851619, ACTUAL: 7.0
PREDICTED: 5.3573738786895735, ACTUAL: 7.0
PREDICTED: 7.30253668074127, ACTUAL: 7.0
PREDICTED: 8.180199611974558, ACTUAL: 7.0
PREDICTED: 9.099111929171716, ACTUAL: 7.0
PREDICTED: 6.368029183847172, ACTUAL: 7.0
PREDICTED: 8.792229241408545, ACTUAL: 7.0
PREDICTED: 7.6842167949634, ACTUAL: 7.0
PREDICTED: 5.961589404350446, ACTUAL: 7.0
PREDICTED: 6.291818220112803, ACTUAL: 7.0
PREDICTED: 7.393095818872069, ACTUAL: 7.0
PREDICTED: 9.399821767672222, ACTUAL: 7.0
PREDICTED: 7.722655339164826, ACTUAL: 7.0
PREDICTED: 6.4219421902106575, ACTUAL: 7.0
PREDICTED: 8.992769368713521, ACTUAL: 7.0
PREDICTED: 7.720997606977888, ACTUAL: 7.0
PREDICTED: 5.930431977492462, ACTUAL: 7.0
PREDICTED: 7.9590774632931085, ACTUAL: 7.0
PREDICTED: 8.975082796647838, ACTUAL: 7.0
PREDICTED: 7.85237793117944, ACTUAL: 7.0
PREDICTED: 6.784744072829238, ACTUAL: 7.0
PREDICTED: 6.5637843836874294, ACTUAL: 7.0
PREDICTED: 7.243668625654581, ACTUAL: 7.0
PREDICTED: 5.827288598482863, ACTUAL: 7.0
PREDICTED: 8.469712786131094, ACTUAL: 7.0
PREDICTED: 8.215562702384442, ACTUAL: 7.0
PREDICTED: 7.226520632416909, ACTUAL: 7.0
PREDICTED: 9.70734047938813, ACTUAL: 7.0
PREDICTED: 10.028498792514888, ACTUAL: 7.0
PREDICTED: 7.808646120713372, ACTUAL: 7.0
PREDICTED: 7.509848519328012, ACTUAL: 7.0
PREDICTED: 9.216207266696276, ACTUAL: 7.0
PREDICTED: 9.039654930299994, ACTUAL: 7.0
PREDICTED: 8.049776431248572, ACTUAL: 7.0
PREDICTED: 6.252583214650734, ACTUAL: 7.0
PREDICTED: 6.5691706891721955, ACTUAL: 7.0
PREDICTED: 6.2145756391495475, ACTUAL: 7.0
PREDICTED: 7.270547325233932, ACTUAL: 7.0
PREDICTED: 6.413137454913343, ACTUAL: 7.0
PREDICTED: 6.916222182955492, ACTUAL: 7.0
PREDICTED: 7.262136838593841, ACTUAL: 7.0
PREDICTED: 6.64389606377745, ACTUAL: 7.0
PREDICTED: 7.330968619692197, ACTUAL: 7.0
PREDICTED: 7.232703499618159, ACTUAL: 7.0
PREDICTED: 6.977101518486683, ACTUAL: 7.0
PREDICTED: 10.747484068685566, ACTUAL: 7.0
PREDICTED: 7.247767373992106, ACTUAL: 7.0
PREDICTED: 8.272254936946739, ACTUAL: 7.0
PREDICTED: 6.487465128147333, ACTUAL: 7.0
PREDICTED: 5.762459529342437, ACTUAL: 6.0
PREDICTED: 6.009689333863585, ACTUAL: 6.0
PREDICTED: 10.465448770732456, ACTUAL: 6.0
PREDICTED: 6.217798239829625, ACTUAL: 6.0
PREDICTED: 5.518470168130717, ACTUAL: 6.0
PREDICTED: 8.440713558765257, ACTUAL: 6.0
PREDICTED: 7.1053979279447805, ACTUAL: 6.0
PREDICTED: 6.606343017974675, ACTUAL: 6.0
PREDICTED: 6.829091207913514, ACTUAL: 6.0
PREDICTED: 6.380492755648521, ACTUAL: 6.0
PREDICTED: 6.569726033862568, ACTUAL: 6.0
PREDICTED: 8.423763782817938, ACTUAL: 6.0
PREDICTED: 5.551577817546891, ACTUAL: 6.0
PREDICTED: 6.011021556089121, ACTUAL: 6.0
PREDICTED: 6.753537693375729, ACTUAL: 6.0
PREDICTED: 7.793848021365097, ACTUAL: 6.0
PREDICTED: 7.431730734736736, ACTUAL: 6.0
PREDICTED: 6.752137698171411, ACTUAL: 6.0
PREDICTED: 6.794376703779067, ACTUAL: 6.0
PREDICTED: 6.014815241371444, ACTUAL: 6.0
PREDICTED: 6.515193651711405, ACTUAL: 6.0
PREDICTED: 5.494555826545007, ACTUAL: 6.0
PREDICTED: 6.964189194776633, ACTUAL: 6.0
PREDICTED: 6.66803964826798, ACTUAL: 6.0
PREDICTED: 5.958390743767754, ACTUAL: 6.0
PREDICTED: 7.190696866713835, ACTUAL: 6.0
PREDICTED: 6.6020912231448365, ACTUAL: 6.0
PREDICTED: 6.683337543483301, ACTUAL: 6.0
PREDICTED: 8.846587300105675, ACTUAL: 6.0
PREDICTED: 6.8521245681156415, ACTUAL: 6.0
PREDICTED: 6.921400294880579, ACTUAL: 6.0
PREDICTED: 6.414429348389901, ACTUAL: 6.0
PREDICTED: 8.866207804054175, ACTUAL: 6.0
PREDICTED: 7.0063228146652365, ACTUAL: 6.0
PREDICTED: 6.626066677645289, ACTUAL: 6.0
PREDICTED: 9.71327456277806, ACTUAL: 6.0
PREDICTED: 8.289997269823028, ACTUAL: 6.0
PREDICTED: 7.453041793984008, ACTUAL: 6.0
PREDICTED: 6.789131567247029, ACTUAL: 6.0
PREDICTED: 5.705064619999008, ACTUAL: 6.0
PREDICTED: 8.223820980024923, ACTUAL: 6.0
PREDICTED: 6.560936210918009, ACTUAL: 6.0
PREDICTED: 7.336503449401137, ACTUAL: 6.0
PREDICTED: 7.02949687776158, ACTUAL: 6.0
PREDICTED: 6.538785632839539, ACTUAL: 6.0
PREDICTED: 7.132024922292322, ACTUAL: 6.0
PREDICTED: 5.261602733904882, ACTUAL: 5.0
PREDICTED: 6.392027279659365, ACTUAL: 5.0
PREDICTED: 6.013657997443236, ACTUAL: 5.0
PREDICTED: 7.137177379490065, ACTUAL: 5.0
PREDICTED: 5.3034011266891365, ACTUAL: 5.0
PREDICTED: 5.296403886801035, ACTUAL: 5.0
PREDICTED: 5.953243913312455, ACTUAL: 5.0
PREDICTED: 5.940361364294836, ACTUAL: 5.0
PREDICTED: 6.09970244044388, ACTUAL: 5.0
PREDICTED: 5.90567734723545, ACTUAL: 5.0
PREDICTED: 5.8996743478994205, ACTUAL: 5.0
PREDICTED: 5.966226472796628, ACTUAL: 5.0
PREDICTED: 6.8163301501304705, ACTUAL: 5.0
PREDICTED: 6.125112024687198, ACTUAL: 5.0
PREDICTED: 6.071627652349411, ACTUAL: 5.0
PREDICTED: 5.628135787626354, ACTUAL: 5.0
PREDICTED: 5.541550660348223, ACTUAL: 5.0
PREDICTED: 6.722608148457944, ACTUAL: 5.0
PREDICTED: 4.876818721190586, ACTUAL: 5.0
PREDICTED: 5.854554706865233, ACTUAL: 5.0
PREDICTED: 4.992711275281975, ACTUAL: 5.0
PREDICTED: 4.975687355130516, ACTUAL: 4.0
PREDICTED: 4.817590206890787, ACTUAL: 4.0
PREDICTED: 5.973520468688143, ACTUAL: 4.0
PREDICTED: 5.690025164529479, ACTUAL: 4.0
PREDICTED: 5.094215397142604, ACTUAL: 4.0
PREDICTED: 4.852530661852562, ACTUAL: 4.0
PREDICTED: 5.247048670177234, ACTUAL: 4.0
PREDICTED: 4.921160614037735, ACTUAL: 4.0
PREDICTED: 5.914962382123035, ACTUAL: 4.0
PREDICTED: 6.011628799986444, ACTUAL: 4.0
PREDICTED: 5.100524190404348, ACTUAL: 3.0
PREDICTED: 4.811152301652741, ACTUAL: 3.0
PREDICTED: 6.258443145828151, ACTUAL: 3.0
PREDICTED: 3.883287380181847, ACTUAL: 1.0
------ONE LAYER RESULTS-------
PREDICTED: 19.004997341962188, ACTUAL: 25.0
PREDICTED: 11.061241347506337, ACTUAL: 23.0
PREDICTED: 14.873580645451954, ACTUAL: 23.0
PREDICTED: 13.376325360275516, ACTUAL: 22.0
PREDICTED: 14.700599056911893, ACTUAL: 21.0
PREDICTED: 10.780103735139708, ACTUAL: 21.0
PREDICTED: 13.310478545566088, ACTUAL: 20.0
PREDICTED: 18.742387477840204, ACTUAL: 20.0
PREDICTED: 12.649356130411466, ACTUAL: 20.0
PREDICTED: 14.177183296042855, ACTUAL: 20.0
PREDICTED: 12.813167238263517, ACTUAL: 20.0
PREDICTED: 16.169732374766866, ACTUAL: 19.0
PREDICTED: 11.86117621529596, ACTUAL: 19.0
PREDICTED: 14.201661902849205, ACTUAL: 19.0
PREDICTED: 11.265620285103804, ACTUAL: 19.0
PREDICTED: 15.356579920454717, ACTUAL: 19.0
PREDICTED: 13.694909094830324, ACTUAL: 19.0
PREDICTED: 15.078983029421977, ACTUAL: 18.0
PREDICTED: 14.100281282566488, ACTUAL: 18.0
PREDICTED: 10.80309104034102, ACTUAL: 18.0
PREDICTED: 21.52752578519421, ACTUAL: 18.0
PREDICTED: 14.860409411168554, ACTUAL: 18.0
PREDICTED: 14.320567882720955, ACTUAL: 18.0
PREDICTED: 21.952558937827824, ACTUAL: 18.0
PREDICTED: 13.415947832085042, ACTUAL: 17.0
PREDICTED: 12.341370990330764, ACTUAL: 17.0
PREDICTED: 15.990532602888436, ACTUAL: 17.0
PREDICTED: 10.011116448016327, ACTUAL: 17.0
PREDICTED: 15.22216933159735, ACTUAL: 17.0
PREDICTED: 10.281149180197598, ACTUAL: 17.0
PREDICTED: 12.241418974973865, ACTUAL: 17.0
PREDICTED: 11.544517790080594, ACTUAL: 17.0
PREDICTED: 11.610281677944787, ACTUAL: 17.0
PREDICTED: 14.712632485335762, ACTUAL: 17.0
PREDICTED: 12.859470932625896, ACTUAL: 17.0
PREDICTED: 12.81985953293012, ACTUAL: 16.0
PREDICTED: 16.11616921303669, ACTUAL: 16.0
PREDICTED: 14.252201770299722, ACTUAL: 16.0
PREDICTED: 16.429702099660197, ACTUAL: 16.0
PREDICTED: 10.678770763052523, ACTUAL: 16.0
PREDICTED: 17.44041269925311, ACTUAL: 16.0
PREDICTED: 14.110912243451251, ACTUAL: 16.0
PREDICTED: 8.825633803253522, ACTUAL: 16.0
PREDICTED: 16.420330330571126, ACTUAL: 16.0
PREDICTED: 11.853239267691393, ACTUAL: 16.0
PREDICTED: 18.99526076279922, ACTUAL: 16.0
PREDICTED: 11.433408246256725, ACTUAL: 16.0
PREDICTED: 10.055929167595448, ACTUAL: 15.0
PREDICTED: 14.873708495418594, ACTUAL: 15.0
PREDICTED: 12.790477926982456, ACTUAL: 15.0
PREDICTED: 15.031979155741862, ACTUAL: 15.0
PREDICTED: 10.620944259596556, ACTUAL: 15.0
PREDICTED: 12.845594621284953, ACTUAL: 15.0
PREDICTED: 12.079601302250094, ACTUAL: 15.0
PREDICTED: 13.499997361570637, ACTUAL: 15.0
PREDICTED: 12.664808841230736, ACTUAL: 15.0
PREDICTED: 15.798921994399048, ACTUAL: 15.0
PREDICTED: 15.980803086176522, ACTUAL: 15.0
PREDICTED: 13.27575743832301, ACTUAL: 15.0
PREDICTED: 10.645517717151865, ACTUAL: 15.0
PREDICTED: 10.894798609251449, ACTUAL: 15.0
PREDICTED: 15.22398100971765, ACTUAL: 15.0
PREDICTED: 10.919355683954517, ACTUAL: 15.0
PREDICTED: 9.433022127624415, ACTUAL: 15.0
PREDICTED: 10.095159621560029, ACTUAL: 15.0
PREDICTED: 11.391201456426394, ACTUAL: 14.0
PREDICTED: 12.085777627365918, ACTUAL: 14.0
PREDICTED: 9.4320310416498, ACTUAL: 14.0
PREDICTED: 10.93128817025262, ACTUAL: 14.0
PREDICTED: 10.910011216146895, ACTUAL: 14.0
PREDICTED: 11.73187449081582, ACTUAL: 14.0
PREDICTED: 12.20749788508763, ACTUAL: 14.0
PREDICTED: 11.251997535685188, ACTUAL: 14.0
PREDICTED: 11.50096002419086, ACTUAL: 14.0
PREDICTED: 9.918862679563706, ACTUAL: 14.0
PREDICTED: 15.811891654841244, ACTUAL: 14.0
PREDICTED: 11.3586113177197, ACTUAL: 14.0
PREDICTED: 12.681169627863813, ACTUAL: 14.0
PREDICTED: 16.708116600679126, ACTUAL: 14.0
PREDICTED: 13.447783038083246, ACTUAL: 14.0
PREDICTED: 12.817177398664946, ACTUAL: 14.0
PREDICTED: 11.303301021676369, ACTUAL: 14.0
PREDICTED: 7.264101534150916, ACTUAL: 14.0
PREDICTED: 11.646313426264811, ACTUAL: 14.0
PREDICTED: 9.420259782239057, ACTUAL: 14.0
PREDICTED: 14.868714312248093, ACTUAL: 14.0
PREDICTED: 18.549776146744804, ACTUAL: 14.0
PREDICTED: 10.331216490342385, ACTUAL: 14.0
PREDICTED: 8.902618843077574, ACTUAL: 13.0
PREDICTED: 9.89695159116288, ACTUAL: 13.0
PREDICTED: 11.845333159155128, ACTUAL: 13.0
PREDICTED: 10.41773447032833, ACTUAL: 13.0
PREDICTED: 12.983970919588788, ACTUAL: 13.0
PREDICTED: 8.75772943930958, ACTUAL: 13.0
PREDICTED: 13.389602682354585, ACTUAL: 13.0
PREDICTED: 12.550076053123828, ACTUAL: 13.0
PREDICTED: 13.81952446107796, ACTUAL: 13.0
PREDICTED: 11.064250374060823, ACTUAL: 13.0
PREDICTED: 15.770528325128442, ACTUAL: 13.0
PREDICTED: 9.623020803548023, ACTUAL: 13.0
PREDICTED: 10.363385552413781, ACTUAL: 13.0
PREDICTED: 13.557992184596133, ACTUAL: 13.0
PREDICTED: 11.96890804186639, ACTUAL: 13.0
PREDICTED: 11.122473971496529, ACTUAL: 13.0
PREDICTED: 10.369293312210921, ACTUAL: 13.0
PREDICTED: 14.293893589609901, ACTUAL: 13.0
PREDICTED: 12.689741460721073, ACTUAL: 13.0
PREDICTED: 13.499137906014948, ACTUAL: 13.0
PREDICTED: 13.794085750620374, ACTUAL: 13.0
PREDICTED: 12.032459203216453, ACTUAL: 13.0
PREDICTED: 11.0056571352935, ACTUAL: 13.0
PREDICTED: 8.65906826875833, ACTUAL: 13.0
PREDICTED: 14.13169732437658, ACTUAL: 13.0
PREDICTED: 13.172675118312025, ACTUAL: 13.0
PREDICTED: 11.909321913695031, ACTUAL: 13.0
PREDICTED: 12.4305301192358, ACTUAL: 13.0
PREDICTED: 9.291297592039243, ACTUAL: 13.0
PREDICTED: 9.816945750091786, ACTUAL: 13.0
PREDICTED: 13.297421337447267, ACTUAL: 13.0
PREDICTED: 17.27704781176852, ACTUAL: 13.0
PREDICTED: 15.911958708354932, ACTUAL: 13.0
PREDICTED: 13.617669334677828, ACTUAL: 13.0
PREDICTED: 10.577073127720809, ACTUAL: 13.0
PREDICTED: 15.029034629247796, ACTUAL: 13.0
PREDICTED: 12.025522870180511, ACTUAL: 12.0
PREDICTED: 11.577552267567969, ACTUAL: 12.0
PREDICTED: 9.982708807944821, ACTUAL: 12.0
PREDICTED: 12.202734673190198, ACTUAL: 12.0
PREDICTED: 13.00484103345985, ACTUAL: 12.0
PREDICTED: 12.052576989554968, ACTUAL: 12.0
PREDICTED: 7.383356614932406, ACTUAL: 12.0
PREDICTED: 10.377281419179194, ACTUAL: 12.0
PREDICTED: 10.679290857432914, ACTUAL: 12.0
PREDICTED: 9.917201003440432, ACTUAL: 12.0
PREDICTED: 9.457076428425932, ACTUAL: 12.0
PREDICTED: 10.367668100833026, ACTUAL: 12.0
PREDICTED: 9.86448303157145, ACTUAL: 12.0
PREDICTED: 12.055795557672777, ACTUAL: 12.0
PREDICTED: 9.262753358979069, ACTUAL: 12.0
PREDICTED: 9.89785692426604, ACTUAL: 12.0
PREDICTED: 14.45431910196391, ACTUAL: 12.0
PREDICTED: 14.69286452129421, ACTUAL: 12.0
PREDICTED: 8.576557515343703, ACTUAL: 12.0
PREDICTED: 9.850224612033571, ACTUAL: 12.0
PREDICTED: 10.018976598340227, ACTUAL: 12.0
PREDICTED: 13.152609952198063, ACTUAL: 12.0
PREDICTED: 10.222476654548977, ACTUAL: 12.0
PREDICTED: 12.914313589286696, ACTUAL: 12.0
PREDICTED: 11.64949066444917, ACTUAL: 12.0
PREDICTED: 10.186138020147677, ACTUAL: 12.0
PREDICTED: 12.10132268672037, ACTUAL: 12.0
PREDICTED: 10.63820884172198, ACTUAL: 12.0
PREDICTED: 10.445622916945542, ACTUAL: 12.0
PREDICTED: 9.490294949606108, ACTUAL: 12.0
PREDICTED: 12.585233500392867, ACTUAL: 12.0
PREDICTED: 10.709061231891434, ACTUAL: 12.0
PREDICTED: 5.288905041380523, ACTUAL: 12.0
PREDICTED: 10.006461696692654, ACTUAL: 12.0
PREDICTED: 12.886175529899003, ACTUAL: 12.0
PREDICTED: 14.142177472226745, ACTUAL: 12.0
PREDICTED: 10.718749351421938, ACTUAL: 12.0
PREDICTED: 9.266537327143519, ACTUAL: 12.0
PREDICTED: 8.48606214797949, ACTUAL: 12.0
PREDICTED: 10.43701674953639, ACTUAL: 12.0
PREDICTED: 14.338380148017162, ACTUAL: 12.0
PREDICTED: 10.81750262418088, ACTUAL: 12.0
PREDICTED: 12.88469155504406, ACTUAL: 12.0
PREDICTED: 9.333373797727898, ACTUAL: 12.0
PREDICTED: 10.703635274987363, ACTUAL: 12.0
PREDICTED: 9.87633521545709, ACTUAL: 12.0
PREDICTED: 11.672501983537963, ACTUAL: 12.0
PREDICTED: 16.976322404917127, ACTUAL: 12.0
PREDICTED: 10.493081033856607, ACTUAL: 11.0
PREDICTED: 23.256712094644623, ACTUAL: 11.0
PREDICTED: 9.761802304572818, ACTUAL: 11.0
PREDICTED: 9.588610882481403, ACTUAL: 11.0
PREDICTED: 8.932713849616894, ACTUAL: 11.0
PREDICTED: 9.068989842879262, ACTUAL: 11.0
PREDICTED: 10.987894712820815, ACTUAL: 11.0
PREDICTED: 12.212757451962428, ACTUAL: 11.0
PREDICTED: 12.565539118122697, ACTUAL: 11.0
PREDICTED: 10.043899685159978, ACTUAL: 11.0
PREDICTED: 12.181578268919667, ACTUAL: 11.0
PREDICTED: 9.650453903539027, ACTUAL: 11.0
PREDICTED: 9.54326532292656, ACTUAL: 11.0
PREDICTED: 11.15239770674054, ACTUAL: 11.0
PREDICTED: 9.701645146127552, ACTUAL: 11.0
PREDICTED: 9.881005499938588, ACTUAL: 11.0
PREDICTED: 11.150245465933388, ACTUAL: 11.0
PREDICTED: 12.292628591466805, ACTUAL: 11.0
PREDICTED: 10.011057899337693, ACTUAL: 11.0
PREDICTED: 10.190737965714218, ACTUAL: 11.0
PREDICTED: 7.6333791144746606, ACTUAL: 11.0
PREDICTED: 7.563531494447432, ACTUAL: 11.0
PREDICTED: 11.290365605925118, ACTUAL: 11.0
PREDICTED: 10.666199617058686, ACTUAL: 11.0
PREDICTED: 11.105270707198036, ACTUAL: 11.0
PREDICTED: 13.382102852809346, ACTUAL: 11.0
PREDICTED: 9.559484940266069, ACTUAL: 11.0
PREDICTED: 11.941581923162703, ACTUAL: 11.0
PREDICTED: 10.49812084682846, ACTUAL: 11.0
PREDICTED: 11.35386784545464, ACTUAL: 11.0
PREDICTED: 8.135710330661425, ACTUAL: 11.0
PREDICTED: 9.984494611566697, ACTUAL: 11.0
PREDICTED: 12.88267800333523, ACTUAL: 11.0
PREDICTED: 10.75916411008473, ACTUAL: 11.0
PREDICTED: 9.66901012399142, ACTUAL: 11.0
PREDICTED: 10.604305426499694, ACTUAL: 11.0
PREDICTED: 12.28420905146707, ACTUAL: 11.0
PREDICTED: 9.806926554969781, ACTUAL: 11.0
PREDICTED: 10.757515620619273, ACTUAL: 11.0
PREDICTED: 9.831384245580082, ACTUAL: 11.0
PREDICTED: 10.595120705182925, ACTUAL: 11.0
PREDICTED: 10.129398938924217, ACTUAL: 11.0
PREDICTED: 11.665104514468474, ACTUAL: 11.0
PREDICTED: 9.328565446944344, ACTUAL: 11.0
PREDICTED: 9.295920634191974, ACTUAL: 11.0
PREDICTED: 10.752275045857736, ACTUAL: 11.0
PREDICTED: 12.636202316791593, ACTUAL: 11.0
PREDICTED: 10.88073633842643, ACTUAL: 11.0
PREDICTED: 12.219146776640807, ACTUAL: 11.0
PREDICTED: 10.569870479815373, ACTUAL: 11.0
PREDICTED: 9.65281867110603, ACTUAL: 11.0
PREDICTED: 9.485598348362656, ACTUAL: 11.0
PREDICTED: 9.961250485853807, ACTUAL: 11.0
PREDICTED: 10.474375172647726, ACTUAL: 11.0
PREDICTED: 11.205509470493599, ACTUAL: 11.0
PREDICTED: 12.731235416097629, ACTUAL: 11.0
PREDICTED: 11.914430842834442, ACTUAL: 11.0
PREDICTED: 11.20866057241794, ACTUAL: 11.0
PREDICTED: 10.581935444432856, ACTUAL: 11.0
PREDICTED: 9.7995504547666, ACTUAL: 11.0
PREDICTED: 9.610128453324073, ACTUAL: 11.0
PREDICTED: 9.896878317953135, ACTUAL: 11.0
PREDICTED: 11.157949834303238, ACTUAL: 11.0
PREDICTED: 14.584262915878746, ACTUAL: 11.0
PREDICTED: 10.686746873967694, ACTUAL: 11.0
PREDICTED: 9.657676337822826, ACTUAL: 11.0
PREDICTED: 8.73672753056373, ACTUAL: 11.0
PREDICTED: 14.659803718246026, ACTUAL: 11.0
PREDICTED: 10.791076709421786, ACTUAL: 11.0
PREDICTED: 12.092470376612019, ACTUAL: 11.0
